"pmid","ct","cta","dt","t_start","t_end","j_NH3","air_temp"
1964,64.01,64.133,1.73,2020-11-28 05:16:00,2020-11-28 07:00:00,0.030535,-2.251
1964,65.74,65.867,1.73,2020-11-28 07:00:00,2020-11-28 08:44:00,0.029186,-0.552
1964,67.47,67.6,1.73,2020-11-28 08:44:00,2020-11-28 10:28:00,0.028039,-0.88
1964,69.2,69.333,1.73,2020-11-28 10:28:00,2020-11-28 12:12:00,0.047824,0.952
1964,70.93,71.067,1.73,2020-11-28 12:12:00,2020-11-28 13:56:00,0.049033,3.394
1964,72.66,72.8,1.73,2020-11-28 13:56:00,2020-11-28 15:40:00,0.027387,2.45
1964,74.39,74.533,1.73,2020-11-28 15:40:00,2020-11-28 17:24:00,0.023178,1.552
1964,76.12,76.267,1.73,2020-11-28 17:24:00,2020-11-28 19:08:00,0.022478,1.542
1964,77.85,78,1.73,2020-11-28 19:08:00,2020-11-28 20:52:00,0.021436,1.481
1964,79.58,79.733,1.73,2020-11-28 20:52:00,2020-11-28 22:36:00,0.021046,1.546
1964,81.31,81.467,1.73,2020-11-28 22:36:00,2020-11-29 00:20:00,0.020382,1.966
1964,83.04,83.2,1.73,2020-11-29 00:20:00,2020-11-29 02:04:00,0.01952,2.177
1964,84.77,84.933,1.73,2020-11-29 02:04:00,2020-11-29 03:48:00,0.01822,2.129
1964,86.5,86.667,1.73,2020-11-29 03:48:00,2020-11-29 05:32:00,0.01691,1.576
1964,88.23,88.4,1.73,2020-11-29 05:32:00,2020-11-29 07:16:00,0.016336,1.467
1964,89.96,90.133,1.73,2020-11-29 07:16:00,2020-11-29 09:00:00,0.015729,1.194
1964,91.69,91.867,1.73,2020-11-29 09:00:00,2020-11-29 10:44:00,0.01526,1.301
1964,93.42,93.6,1.73,2020-11-29 10:44:00,2020-11-29 12:28:00,0.015081,1.545
1964,95.15,95.333,1.73,2020-11-29 12:28:00,2020-11-29 14:12:00,0.01423,1.732
1964,96.88,97.067,1.73,2020-11-29 14:12:00,2020-11-29 15:56:00,0.012922,1.722
1964,98.61,98.817,1.73,2020-11-29 15:56:00,2020-11-29 17:41:00,0.012437,1.274
1964,100.34,100.55,1.73,2020-11-29 17:41:00,2020-11-29 19:25:00,0.011878,1.068
1964,102.07,102.28,1.73,2020-11-29 19:25:00,2020-11-29 21:09:00,0.010898,0.963
1964,103.8,104.02,1.73,2020-11-29 21:09:00,2020-11-29 22:53:00,0.010724,0.759
1964,105.53,105.75,1.73,2020-11-29 22:53:00,2020-11-30 00:37:00,0.0094857,0.646
1964,107.26,107.48,1.73,2020-11-30 00:37:00,2020-11-30 02:21:00,0.0087787,0.65
1964,108.99,109.22,1.73,2020-11-30 02:21:00,2020-11-30 04:05:00,0.0090215,0.523
1964,110.72,110.95,1.73,2020-11-30 04:05:00,2020-11-30 05:49:00,0.0083994,-0.511
1964,112.45,112.68,1.73,2020-11-30 05:49:00,2020-11-30 07:33:00,0.0088517,-0.141
1964,114.18,114.42,1.73,2020-11-30 07:33:00,2020-11-30 09:17:00,0.0091303,-0.056
1964,115.91,116.15,1.73,2020-11-30 09:17:00,2020-11-30 11:01:00,0.0096639,0.179
1964,117.64,117.88,1.73,2020-11-30 11:01:00,2020-11-30 12:45:00,0.011177,0.892
1964,119.37,119.62,1.73,2020-11-30 12:45:00,2020-11-30 14:29:00,0.012573,2.441
1964,121.1,121.35,1.73,2020-11-30 14:29:00,2020-11-30 16:13:00,0.011886,3.245
1964,122.83,123.08,1.73,2020-11-30 16:13:00,2020-11-30 17:57:00,0.010165,2.259
1964,124.56,124.82,1.73,2020-11-30 17:57:00,2020-11-30 19:41:00,0.009887,1.639
1964,126.29,126.55,1.73,2020-11-30 19:41:00,2020-11-30 21:25:00,0.0093722,1.299
1964,128.02,128.28,1.73,2020-11-30 21:25:00,2020-11-30 23:09:00,0.009214,1.501
1964,129.75,130.02,1.73,2020-11-30 23:09:00,2020-12-01 00:53:00,0.0099563,1.963
1964,131.48,131.75,1.73,2020-12-01 00:53:00,2020-12-01 02:37:00,0.011139,2.411
1964,133.21,133.48,1.73,2020-12-01 02:37:00,2020-12-01 04:21:00,0.011745,2.549
1964,134.94,135.22,1.73,2020-12-01 04:21:00,2020-12-01 06:05:00,0.01228,2.629
1964,136.67,136.95,1.73,2020-12-01 06:05:00,2020-12-01 07:49:00,0.012773,2.722
1964,138.4,138.68,1.73,2020-12-01 07:49:00,2020-12-01 09:33:00,0.011782,2.809
1964,140.13,140.42,1.73,2020-12-01 09:33:00,2020-12-01 11:17:00,0.011228,3.051
1964,141.86,142.15,1.73,2020-12-01 11:17:00,2020-12-01 13:01:00,0.011415,3.593
1964,143.59,143.88,1.73,2020-12-01 13:01:00,2020-12-01 14:45:00,0.011676,3.977
1964,145.32,145.62,1.73,2020-12-01 14:45:00,2020-12-01 16:29:00,0.011947,4.332
1964,147.05,147.35,1.73,2020-12-01 16:29:00,2020-12-01 18:13:00,0.011831,4.399
1964,148.78,149.08,1.73,2020-12-01 18:13:00,2020-12-01 19:57:00,0.011838,4.804
1964,150.51,150.82,1.73,2020-12-01 19:57:00,2020-12-01 21:41:00,0.011348,4.619
1964,152.24,152.55,1.73,2020-12-01 21:41:00,2020-12-01 23:25:00,0.010779,4.28
1964,153.97,154.28,1.73,2020-12-01 23:25:00,2020-12-02 01:09:00,0.011015,4.023
1964,155.7,156.02,1.73,2020-12-02 01:09:00,2020-12-02 02:53:00,0.01093,3.984
1964,157.43,157.75,1.73,2020-12-02 02:53:00,2020-12-02 04:37:00,0.010157,3.992
1964,159.16,159.48,1.73,2020-12-02 04:37:00,2020-12-02 06:21:00,0.0085438,3.987
1964,160.89,161.22,1.73,2020-12-02 06:21:00,2020-12-02 08:05:00,0.0081037,3.863
1964,162.62,162.95,1.73,2020-12-02 08:05:00,2020-12-02 09:49:00,0.0086703,3.693
1964,164.35,164.68,1.73,2020-12-02 09:49:00,2020-12-02 11:33:00,0.0053108,3.772
1965,1.73,7057.7,1.73,2020-12-02 13:25:00,2020-12-02 15:09:00,0.38409,4.25
1965,3.46,7059.5,1.73,2020-12-02 15:09:00,2020-12-02 16:53:00,0.74818,3.965
1965,5.19,7061.2,1.73,2020-12-02 16:53:00,2020-12-02 18:37:00,0.65763,3.568
1965,6.92,7062.9,1.73,2020-12-02 18:37:00,2020-12-02 20:21:00,0.52504,3.13
1965,8.65,7064.7,1.73,2020-12-02 20:21:00,2020-12-02 22:05:00,0.42522,2.651
1965,10.38,7066.4,1.73,2020-12-02 22:05:00,2020-12-02 23:49:00,0.36149,2.214
1965,12.11,7068.1,1.73,2020-12-02 23:49:00,2020-12-03 01:33:00,0.30814,2.369
1965,13.84,7069.9,1.73,2020-12-03 01:33:00,2020-12-03 03:17:00,0.24767,1.858
1965,15.57,7071.6,1.73,2020-12-03 03:17:00,2020-12-03 05:01:00,0.21258,2.091
1965,17.3,7073.3,1.73,2020-12-03 05:01:00,2020-12-03 06:45:00,0.18661,2.074
1965,19.03,7075.1,1.73,2020-12-03 06:45:00,2020-12-03 08:29:00,0.16505,2.144
1965,20.76,7076.8,1.73,2020-12-03 08:29:00,2020-12-03 10:13:00,0.14403,1.897
1965,22.49,7078.5,1.73,2020-12-03 10:13:00,2020-12-03 11:57:00,0.13062,1.492
1965,24.22,7080.3,1.73,2020-12-03 11:57:00,2020-12-03 13:41:00,0.12314,1.402
1965,25.95,7082,1.73,2020-12-03 13:41:00,2020-12-03 15:25:00,0.11393,1.974
1965,27.68,7083.7,1.73,2020-12-03 15:25:00,2020-12-03 17:09:00,0.10273,1.995
1965,29.41,7085.5,1.73,2020-12-03 17:09:00,2020-12-03 18:53:00,0.095329,1.635
1965,31.14,7087.2,1.73,2020-12-03 18:53:00,2020-12-03 20:37:00,0.09418,2.083
1965,32.87,7088.9,1.73,2020-12-03 20:37:00,2020-12-03 22:21:00,0.089266,2.414
1965,34.6,7090.7,1.73,2020-12-03 22:21:00,2020-12-04 00:05:00,0.083793,2.521
1965,36.33,7092.4,1.73,2020-12-04 00:05:00,2020-12-04 01:49:00,0.083904,2.54
1965,38.06,7094.1,1.73,2020-12-04 01:49:00,2020-12-04 03:33:00,0.085027,2.777
1965,39.79,7095.9,1.73,2020-12-04 03:33:00,2020-12-04 05:17:00,0.082863,3.096
1965,41.52,7097.6,1.73,2020-12-04 05:17:00,2020-12-04 07:01:00,0.07777,3.207
1965,43.25,7099.3,1.73,2020-12-04 07:01:00,2020-12-04 08:45:00,0.077329,2.74
1965,44.98,7101.1,1.73,2020-12-04 08:45:00,2020-12-04 10:29:00,0.081058,2.665
1965,46.71,7102.8,1.73,2020-12-04 10:29:00,2020-12-04 12:13:00,0.082454,2.579
1965,48.44,7104.5,1.73,2020-12-04 12:13:00,2020-12-04 13:57:00,0.08428,2.43
1965,50.17,7106.3,1.73,2020-12-04 13:57:00,2020-12-04 15:41:00,0.082526,2.917
1965,51.9,7108,1.73,2020-12-04 15:41:00,2020-12-04 17:25:00,0.074358,2.812
1965,53.63,7109.7,1.73,2020-12-04 17:25:00,2020-12-04 19:09:00,0.069494,2.309
1965,55.36,7111.5,1.73,2020-12-04 19:09:00,2020-12-04 20:53:00,0.07409,2.486
1965,57.09,7113.2,1.73,2020-12-04 20:53:00,2020-12-04 22:37:00,0.082057,3.031
1965,58.82,7114.9,1.73,2020-12-04 22:37:00,2020-12-05 00:21:00,0.087395,3.684
1965,60.55,7116.7,1.73,2020-12-05 00:21:00,2020-12-05 02:05:00,0.091387,3.792
1965,62.28,7118.4,1.73,2020-12-05 02:05:00,2020-12-05 03:49:00,0.083343,3.85
1965,64.01,7120.1,1.73,2020-12-05 03:49:00,2020-12-05 05:33:00,0.081474,3.277
1965,65.74,7121.9,1.73,2020-12-05 05:33:00,2020-12-05 07:17:00,0.088899,3.816
1965,67.47,7123.6,1.73,2020-12-05 07:17:00,2020-12-05 09:01:00,0.10096,3.815
1965,69.2,7125.3,1.73,2020-12-05 09:01:00,2020-12-05 10:45:00,0.10798,4.874
1965,70.93,7127.1,1.73,2020-12-05 10:45:00,2020-12-05 12:29:00,0.11345,4.838
1965,72.66,7128.8,1.73,2020-12-05 12:29:00,2020-12-05 14:13:00,0.13049,5.522
1965,74.39,7130.5,1.73,2020-12-05 14:13:00,2020-12-05 15:57:00,0.13762,5.66
1965,76.12,7132.3,1.73,2020-12-05 15:57:00,2020-12-05 17:41:00,0.13608,5.537
1965,77.85,7134,1.73,2020-12-05 17:41:00,2020-12-05 19:25:00,0.12252,4.991
1965,79.58,7135.7,1.73,2020-12-05 19:25:00,2020-12-05 21:09:00,0.11172,3.47
1965,81.31,7137.5,1.73,2020-12-05 21:09:00,2020-12-05 22:53:00,0.1028,3.573
1965,83.04,7139.2,1.73,2020-12-05 22:53:00,2020-12-06 00:37:00,0.088143,2.653
1965,84.77,7140.9,1.73,2020-12-06 00:37:00,2020-12-06 02:21:00,0.092735,1.912
1965,86.5,7142.7,1.73,2020-12-06 02:21:00,2020-12-06 04:05:00,0.10372,2.277
1965,88.23,7144.4,1.73,2020-12-06 04:05:00,2020-12-06 05:49:00,0.1028,2.035
1965,89.96,7146.1,1.73,2020-12-06 05:49:00,2020-12-06 07:33:00,0.10839,1.592
1965,91.69,7147.9,1.73,2020-12-06 07:33:00,2020-12-06 09:17:00,0.11168,2.152
1965,93.42,7149.6,1.73,2020-12-06 09:17:00,2020-12-06 11:01:00,0.11367,2.081
1965,95.15,7151.3,1.73,2020-12-06 11:01:00,2020-12-06 12:45:00,0.11827,2.881
1965,96.88,7153.1,1.73,2020-12-06 12:45:00,2020-12-06 14:29:00,0.12,3.964
1965,98.61,7154.8,1.73,2020-12-06 14:29:00,2020-12-06 16:13:00,0.12151,4.955
1965,100.34,7156.5,1.73,2020-12-06 16:13:00,2020-12-06 17:57:00,0.11973,5.096
1965,102.07,7158.3,1.73,2020-12-06 17:57:00,2020-12-06 19:41:00,0.12693,6.196
1965,103.8,7160,1.73,2020-12-06 19:41:00,2020-12-06 21:25:00,0.13508,6.852
1965,105.53,7161.7,1.73,2020-12-06 21:25:00,2020-12-06 23:09:00,0.13118,6.935
1965,107.26,7163.5,1.73,2020-12-06 23:09:00,2020-12-07 00:53:00,0.12581,6.798
1965,108.99,7165.2,1.73,2020-12-07 00:53:00,2020-12-07 02:37:00,0.12356,7.11
1965,110.72,7166.9,1.73,2020-12-07 02:37:00,2020-12-07 04:21:00,0.11981,7.283
1965,112.45,7168.7,1.73,2020-12-07 04:21:00,2020-12-07 06:05:00,0.11418,7.305
1965,114.18,7170.4,1.73,2020-12-07 06:05:00,2020-12-07 07:49:00,0.10837,7.16
1965,115.91,7172.1,1.73,2020-12-07 07:49:00,2020-12-07 09:33:00,0.10342,6.877
1965,117.64,7173.9,1.73,2020-12-07 09:33:00,2020-12-07 11:17:00,0.10229,6.85
1965,119.37,7175.6,1.73,2020-12-07 11:17:00,2020-12-07 13:01:00,0.10312,7.145
1965,121.1,7177.3,1.73,2020-12-07 13:01:00,2020-12-07 14:45:00,0.093432,7.198
1965,122.83,7179.1,1.73,2020-12-07 14:45:00,2020-12-07 16:29:00,0.080441,6.455
1965,124.56,7180.8,1.73,2020-12-07 16:29:00,2020-12-07 18:13:00,0.075356,5.94
1965,126.29,7182.5,1.73,2020-12-07 18:13:00,2020-12-07 19:57:00,0.077224,5.974
1965,128.02,7184.3,1.73,2020-12-07 19:57:00,2020-12-07 21:41:00,0.077721,6.29
1965,129.75,7186,1.73,2020-12-07 21:41:00,2020-12-07 23:25:00,0.074391,5.705
1965,131.48,7187.7,1.73,2020-12-07 23:25:00,2020-12-08 01:09:00,0.071855,5.453
1965,133.21,7189.5,1.73,2020-12-08 01:09:00,2020-12-08 02:53:00,0.069703,5.383
1965,134.94,7191.2,1.73,2020-12-08 02:53:00,2020-12-08 04:37:00,0.069547,5.334
1965,136.67,7192.9,1.73,2020-12-08 04:37:00,2020-12-08 06:21:00,0.068128,5.315
1965,138.4,7194.7,1.73,2020-12-08 06:21:00,2020-12-08 08:05:00,0.066199,5.078
1965,140.13,7196.4,1.73,2020-12-08 08:05:00,2020-12-08 09:49:00,0.065535,4.855
1965,141.86,7198.1,1.73,2020-12-08 09:49:00,2020-12-08 11:33:00,0.067005,4.751
1965,143.59,7199.9,1.73,2020-12-08 11:33:00,2020-12-08 13:17:00,0.071492,5.046
1965,145.32,7201.6,1.73,2020-12-08 13:17:00,2020-12-08 15:01:00,0.068801,5.744
1965,147.05,7203.3,1.73,2020-12-08 15:01:00,2020-12-08 16:45:00,0.055384,5.082
1965,148.78,7205.1,1.73,2020-12-08 16:45:00,2020-12-08 18:29:00,0.043539,3.909
1965,150.51,7206.8,1.73,2020-12-08 18:29:00,2020-12-08 20:13:00,0.042159,2.916
1965,152.24,7208.5,1.73,2020-12-08 20:13:00,2020-12-08 21:57:00,0.049435,3.809
1965,153.97,7210.3,1.73,2020-12-08 21:57:00,2020-12-08 23:41:00,0.053571,4.807
1965,155.7,7212,1.73,2020-12-08 23:41:00,2020-12-09 01:25:00,0.055799,4.941
1965,157.43,7213.7,1.73,2020-12-09 01:25:00,2020-12-09 03:09:00,0.056555,4.993
1965,159.16,7215.5,1.73,2020-12-09 03:09:00,2020-12-09 04:53:00,0.051213,4.827
1965,160.89,7217.2,1.73,2020-12-09 04:53:00,2020-12-09 06:37:00,0.050182,4.609
1965,162.62,7218.9,1.73,2020-12-09 06:37:00,2020-12-09 08:21:00,0.052694,4.417
1966,1.73,7057.7,1.73,2020-12-02 14:37:00,2020-12-02 16:21:00,0.0039043,4.074
1966,3.46,7059.5,1.73,2020-12-02 16:21:00,2020-12-02 18:05:00,4.6396e-17,3.703
1966,5.19,7061.2,1.73,2020-12-02 18:05:00,2020-12-02 19:49:00,4.6396e-17,3.254
1966,6.92,7062.9,1.73,2020-12-02 19:49:00,2020-12-02 21:33:00,4.6396e-17,2.816
1966,8.65,7064.7,1.73,2020-12-02 21:33:00,2020-12-02 23:17:00,4.6396e-17,2.332
1966,10.38,7066.4,1.73,2020-12-02 23:17:00,2020-12-03 01:01:00,4.6396e-17,2.308
1966,12.11,7068.1,1.73,2020-12-03 01:01:00,2020-12-03 02:45:00,0.0041796,1.992
1966,13.84,7069.9,1.73,2020-12-03 02:45:00,2020-12-03 04:29:00,0.0085513,2.155
1966,15.57,7071.6,1.73,2020-12-03 04:29:00,2020-12-03 06:13:00,0.0092224,2.018
1966,17.3,7073.3,1.73,2020-12-03 06:13:00,2020-12-03 07:57:00,0.008812,2
1966,19.03,7075.1,1.73,2020-12-03 07:57:00,2020-12-03 09:41:00,0.0085148,2.007
1966,20.76,7076.8,1.73,2020-12-03 09:41:00,2020-12-03 11:25:00,0.009469,1.724
1966,22.49,7078.5,1.73,2020-12-03 11:25:00,2020-12-03 13:09:00,0.010516,1.303
1966,24.22,7080.3,1.73,2020-12-03 13:09:00,2020-12-03 14:53:00,0.011383,1.844
1966,25.95,7082,1.73,2020-12-03 14:53:00,2020-12-03 16:37:00,0.011227,1.986
1966,27.68,7083.7,1.73,2020-12-03 16:37:00,2020-12-03 18:21:00,0.011278,1.596
1966,29.41,7085.5,1.73,2020-12-03 18:21:00,2020-12-03 20:05:00,0.012321,1.986
1966,31.14,7087.2,1.73,2020-12-03 20:05:00,2020-12-03 21:49:00,0.013229,2.324
1966,32.87,7088.9,1.73,2020-12-03 21:49:00,2020-12-03 23:33:00,0.012835,2.581
1966,34.6,7090.7,1.73,2020-12-03 23:33:00,2020-12-04 01:17:00,0.012847,2.452
1966,36.33,7092.4,1.73,2020-12-04 01:17:00,2020-12-04 03:01:00,0.014488,2.721
1966,38.06,7094.1,1.73,2020-12-04 03:01:00,2020-12-04 04:45:00,0.015249,3.012
1966,39.79,7095.9,1.73,2020-12-04 04:45:00,2020-12-04 06:29:00,0.015627,3.145
1966,41.52,7097.6,1.73,2020-12-04 06:29:00,2020-12-04 08:13:00,0.016541,2.917
1966,43.25,7099.3,1.73,2020-12-04 08:13:00,2020-12-04 09:57:00,0.017291,2.747
1966,44.98,7101.1,1.73,2020-12-04 09:57:00,2020-12-04 11:41:00,0.01905,2.45
1966,46.71,7102.8,1.73,2020-12-04 11:41:00,2020-12-04 13:25:00,0.021674,2.477
1966,48.44,7104.5,1.73,2020-12-04 13:25:00,2020-12-04 15:09:00,0.022565,2.644
1966,50.17,7106.3,1.73,2020-12-04 15:09:00,2020-12-04 16:53:00,0.021473,2.85
1966,51.9,7108,1.73,2020-12-04 16:53:00,2020-12-04 18:37:00,0.019708,2.397
1966,53.63,7109.7,1.73,2020-12-04 18:37:00,2020-12-04 20:21:00,0.019368,2.411
1966,55.36,7111.5,1.73,2020-12-04 20:21:00,2020-12-04 22:05:00,0.02212,2.909
1966,57.09,7113.2,1.73,2020-12-04 22:05:00,2020-12-04 23:49:00,0.024274,3.611
1966,58.82,7114.9,1.73,2020-12-04 23:49:00,2020-12-05 01:33:00,0.025976,3.786
1966,60.55,7116.7,1.73,2020-12-05 01:33:00,2020-12-05 03:17:00,0.023273,3.726
1966,62.28,7118.4,1.73,2020-12-05 03:17:00,2020-12-05 05:01:00,0.02062,3.282
1966,64.01,7120.1,1.73,2020-12-05 05:01:00,2020-12-05 06:45:00,0.022225,3.785
1966,65.74,7121.9,1.73,2020-12-05 06:45:00,2020-12-05 08:29:00,0.022505,3.703
1966,67.47,7123.6,1.73,2020-12-05 08:29:00,2020-12-05 10:13:00,0.02423,4.77
1966,69.2,7125.3,1.73,2020-12-05 10:13:00,2020-12-05 11:57:00,0.024932,5.038
1966,70.93,7127.1,1.73,2020-12-05 11:57:00,2020-12-05 13:41:00,0.026205,5.152
1966,72.66,7128.8,1.73,2020-12-05 13:41:00,2020-12-05 15:25:00,0.027506,5.684
1966,74.39,7130.5,1.73,2020-12-05 15:25:00,2020-12-05 17:09:00,0.026056,5.457
1966,76.12,7132.3,1.73,2020-12-05 17:09:00,2020-12-05 18:53:00,0.024381,5.499
1966,77.85,7134,1.73,2020-12-05 18:53:00,2020-12-05 20:37:00,0.022739,4.018
1966,79.58,7135.7,1.73,2020-12-05 20:37:00,2020-12-05 22:21:00,0.021028,3.326
1966,81.31,7137.5,1.73,2020-12-05 22:21:00,2020-12-06 00:05:00,0.019585,3.251
1966,83.04,7139.2,1.73,2020-12-06 00:05:00,2020-12-06 01:49:00,0.017713,2
1966,84.77,7140.9,1.73,2020-12-06 01:49:00,2020-12-06 03:33:00,0.017239,2.027
1966,86.5,7142.7,1.73,2020-12-06 03:33:00,2020-12-06 05:17:00,0.019239,2.086
1966,88.23,7144.4,1.73,2020-12-06 05:17:00,2020-12-06 07:01:00,0.02023,1.603
1966,89.96,7146.1,1.73,2020-12-06 07:01:00,2020-12-06 08:45:00,0.020243,2.437
1966,91.69,7147.9,1.73,2020-12-06 08:45:00,2020-12-06 10:29:00,0.020761,2.055
1966,93.42,7149.6,1.73,2020-12-06 10:29:00,2020-12-06 12:13:00,0.022114,2.493
1966,95.15,7151.3,1.73,2020-12-06 12:13:00,2020-12-06 13:57:00,0.023131,3.658
1966,96.88,7153.1,1.73,2020-12-06 13:57:00,2020-12-06 15:41:00,0.023143,4.75
1966,98.61,7154.8,1.73,2020-12-06 15:41:00,2020-12-06 17:25:00,0.022788,5
1966,100.34,7156.5,1.73,2020-12-06 17:25:00,2020-12-06 19:09:00,0.023391,5.865
1966,102.07,7158.3,1.73,2020-12-06 19:09:00,2020-12-06 20:53:00,0.025401,6.77
1966,103.8,7160,1.73,2020-12-06 20:53:00,2020-12-06 22:37:00,0.027114,6.877
1966,105.53,7161.7,1.73,2020-12-06 22:37:00,2020-12-07 00:21:00,0.027212,6.95
1966,107.26,7163.5,1.73,2020-12-07 00:21:00,2020-12-07 02:05:00,0.027129,7.026
1966,108.99,7165.2,1.73,2020-12-07 02:05:00,2020-12-07 03:49:00,0.026534,7.302
1966,110.72,7166.9,1.73,2020-12-07 03:49:00,2020-12-07 05:33:00,0.026442,7.301
1966,112.45,7168.7,1.73,2020-12-07 05:33:00,2020-12-07 07:17:00,0.026396,7.202
1966,114.18,7170.4,1.73,2020-12-07 07:17:00,2020-12-07 09:01:00,0.02619,6.958
1966,115.91,7172.1,1.73,2020-12-07 09:01:00,2020-12-07 10:45:00,0.026972,6.85
1966,117.64,7173.9,1.73,2020-12-07 10:45:00,2020-12-07 12:29:00,0.028868,7.001
1966,119.37,7175.6,1.73,2020-12-07 12:29:00,2020-12-07 14:13:00,0.028334,7.199
1966,121.1,7177.3,1.73,2020-12-07 14:13:00,2020-12-07 15:57:00,0.025623,6.688
1966,122.83,7179.1,1.73,2020-12-07 15:57:00,2020-12-07 17:41:00,0.024019,6.426
1966,124.56,7180.8,1.73,2020-12-07 17:41:00,2020-12-07 19:25:00,0.022769,5.918
1966,126.29,7182.5,1.73,2020-12-07 19:25:00,2020-12-07 21:09:00,0.024524,6.154
1966,128.02,7184.3,1.73,2020-12-07 21:09:00,2020-12-07 22:53:00,0.025928,6.297
1966,129.75,7186,1.73,2020-12-07 22:53:00,2020-12-08 00:37:00,0.026112,5.458
1966,131.48,7187.7,1.73,2020-12-08 00:37:00,2020-12-08 02:21:00,0.027104,5.415
1966,133.21,7189.5,1.73,2020-12-08 02:21:00,2020-12-08 04:05:00,0.028011,5.397
1966,134.94,7191.2,1.73,2020-12-08 04:05:00,2020-12-08 05:49:00,0.029069,5.396
1966,136.67,7192.9,1.73,2020-12-08 05:49:00,2020-12-08 07:33:00,0.029828,5.24
1966,138.4,7194.7,1.73,2020-12-08 07:33:00,2020-12-08 09:17:00,0.029902,4.65
1966,140.13,7196.4,1.73,2020-12-08 09:17:00,2020-12-08 11:01:00,0.030497,4.768
1966,141.86,7198.1,1.73,2020-12-08 11:01:00,2020-12-08 12:45:00,0.034905,4.911
1966,143.59,7199.9,1.73,2020-12-08 12:45:00,2020-12-08 14:29:00,0.036572,5.843
1966,145.32,7201.6,1.73,2020-12-08 14:29:00,2020-12-08 16:13:00,0.030559,5.679
1966,147.05,7203.3,1.73,2020-12-08 16:13:00,2020-12-08 17:57:00,0.024747,4.254
1966,148.78,7205.1,1.73,2020-12-08 17:57:00,2020-12-08 19:41:00,0.024139,2.842
1966,150.51,7206.8,1.73,2020-12-08 19:41:00,2020-12-08 21:25:00,0.025994,3.721
1966,152.24,7208.5,1.73,2020-12-08 21:25:00,2020-12-08 23:09:00,0.02717,4.636
1966,153.97,7210.3,1.73,2020-12-08 23:09:00,2020-12-09 00:53:00,0.029217,5.11
1966,155.7,7212,1.73,2020-12-09 00:53:00,2020-12-09 02:37:00,0.029444,5.01
1966,157.43,7213.7,1.73,2020-12-09 02:37:00,2020-12-09 04:21:00,0.026767,4.951
1966,159.16,7215.5,1.73,2020-12-09 04:21:00,2020-12-09 06:05:00,0.025311,4.729
1966,160.89,7217.2,1.73,2020-12-09 06:05:00,2020-12-09 07:49:00,0.025954,4.443
1966,162.62,7218.9,1.73,2020-12-09 07:49:00,2020-12-09 09:33:00,0.021369,4.472
1967,1.73,7057.7,1.73,2020-12-02 14:53:00,2020-12-02 16:37:00,0.23419,4.067
1967,3.46,7059.5,1.73,2020-12-02 16:37:00,2020-12-02 18:21:00,0.42686,3.605
1967,5.19,7061.2,1.73,2020-12-02 18:21:00,2020-12-02 20:05:00,0.34899,3.206
1967,6.92,7062.9,1.73,2020-12-02 20:05:00,2020-12-02 21:49:00,0.27265,2.747
1967,8.65,7064.7,1.73,2020-12-02 21:49:00,2020-12-02 23:33:00,0.22162,2.241
1967,10.38,7066.4,1.73,2020-12-02 23:33:00,2020-12-03 01:17:00,0.17972,2.301
1967,12.11,7068.1,1.73,2020-12-03 01:17:00,2020-12-03 03:01:00,0.15131,1.72
1967,13.84,7069.9,1.73,2020-12-03 03:01:00,2020-12-03 04:45:00,0.13436,2.15
1967,15.57,7071.6,1.73,2020-12-03 04:45:00,2020-12-03 06:29:00,0.1182,1.987
1967,17.3,7073.3,1.73,2020-12-03 06:29:00,2020-12-03 08:13:00,0.10854,2.07
1967,19.03,7075.1,1.73,2020-12-03 08:13:00,2020-12-03 09:57:00,0.098132,1.971
1967,20.76,7076.8,1.73,2020-12-03 09:57:00,2020-12-03 11:41:00,0.092234,1.596
1967,22.49,7078.5,1.73,2020-12-03 11:41:00,2020-12-03 13:25:00,0.090461,1.336
1967,24.22,7080.3,1.73,2020-12-03 13:25:00,2020-12-03 15:09:00,0.086602,1.989
1967,25.95,7082,1.73,2020-12-03 15:09:00,2020-12-03 16:53:00,0.077264,1.975
1967,27.68,7083.7,1.73,2020-12-03 16:53:00,2020-12-03 18:37:00,0.072788,1.539
1967,29.41,7085.5,1.73,2020-12-03 18:37:00,2020-12-03 20:21:00,0.073798,2.061
1967,31.14,7087.2,1.73,2020-12-03 20:21:00,2020-12-03 22:05:00,0.071938,2.379
1967,32.87,7088.9,1.73,2020-12-03 22:05:00,2020-12-03 23:49:00,0.068841,2.561
1967,34.6,7090.7,1.73,2020-12-03 23:49:00,2020-12-04 01:33:00,0.069506,2.486
1967,36.33,7092.4,1.73,2020-12-04 01:33:00,2020-12-04 03:17:00,0.073134,2.72
1967,38.06,7094.1,1.73,2020-12-04 03:17:00,2020-12-04 05:01:00,0.071835,3.072
1967,39.79,7095.9,1.73,2020-12-04 05:01:00,2020-12-04 06:45:00,0.065868,3.176
1967,41.52,7097.6,1.73,2020-12-04 06:45:00,2020-12-04 08:29:00,0.065658,2.787
1967,43.25,7099.3,1.73,2020-12-04 08:29:00,2020-12-04 10:13:00,0.07023,2.714
1967,44.98,7101.1,1.73,2020-12-04 10:13:00,2020-12-04 11:57:00,0.074419,2.482
1967,46.71,7102.8,1.73,2020-12-04 11:57:00,2020-12-04 13:41:00,0.079454,2.416
